fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	bagging_fraction	bagging_freq	lambda_l1	lambda_l2	min_gain_to_split	max_depth 	ganancia	iteracion
20220927 014437	binary	custom	TRUE	TRUE	FALSE	-100	31	14	TRUE	763381	0.0559765707415433	0.72863882785155	3840	281	6545	0.523626578051428	415	25.0758685497538	99.1011068000185	12.2001433408472	14	20350000	13
20220927 014443	binary	custom	TRUE	TRUE	FALSE	-100	31	20	TRUE	763381	0.187431240105546	0.350097913455895	6858	123	13080	0.25784568999804	907	64.9370490905072	19.7374774291058	4.27455273523874	15	20640000	14
20220927 014451	binary	custom	TRUE	TRUE	FALSE	-100	31	19	TRUE	763381	0.194583444686167	0.228359179829501	6490	380	10987	0.75400314287309	243	97.3182290003536	41.9628274030407	3.67195615414885	7	21310000	15
20220927 014456	binary	custom	TRUE	TRUE	FALSE	-100	31	7	TRUE	763381	0.290414608624917	0.92100415835157	167	554	11398	0.341485524184854	468	84.6277283294592	72.0935444131901	6.234852998697	8	20970000	16
20220927 014503	binary	custom	TRUE	TRUE	FALSE	-100	31	18	TRUE	763381	0.244733145981048	0.201129946569827	4820	345	9055	0.412028093354787	630	31.3989500114345	33.7824148890289	7.5177210809175	8	21650000	17
20220927 014508	binary	custom	TRUE	TRUE	FALSE	-100	31	10	TRUE	763381	0.211077798345809	0.450013712708923	3033	937	5258	0.147934801663875	178	42.3769438339234	25.1918255605554	12.6745914827089	4	18210000	18
20220927 014516	binary	custom	TRUE	TRUE	FALSE	-100	31	21	TRUE	763381	0.164084047238178	0.39626761589792	5067	836	11921	0.250140237512903	811	83.6827607004112	81.3445676617354	6.04750739058432	13	20400000	19
20220927 014815	binary	custom	TRUE	TRUE	FALSE	-100	31	1626	TRUE	763381	0.0061499564203603	0.702725867190483	7942	299	6287	0.672181853608927	491	11.1821015726699	53.0040385076631	2.08417892619338	10	24150000	20
20220927 014830	binary	custom	TRUE	TRUE	FALSE	-100	31	42	TRUE	763381	0.0978474429719658	0.82480718544261	3162	61	12505	0.476674090811073	977	22.9905409972346	76.5821262054716	9.66010380379713	5	21710000	21
20220927 014836	binary	custom	TRUE	TRUE	FALSE	-100	31	12	TRUE	763381	0.277418605780298	0.639673800182275	1616	735	9752	0.72882422285636	675	40.169832219829	6.67436304523842	14.0420525626482	9	20660000	22
20220927 014847	binary	custom	TRUE	TRUE	FALSE	-100	31	41	TRUE	763381	0.213192669365063	0.256144341496243	4617	707	10271	0.824320540140087	602	17.6191659122804	82.551542554787	3.31933071456701	2	23220000	23
20220927 014856	binary	custom	TRUE	TRUE	FALSE	-100	31	35	TRUE	763381	0.185415722578737	0.335795612154867	2718	333	13772	0.498597981987775	377	22.7225932544784	90.9760394422716	13.056238291003	12	20620000	24
20220927 014905	binary	custom	TRUE	TRUE	FALSE	-100	31	65	TRUE	763381	0.120156400837666	0.57080220063217	7743	16	10705	0.225789438322007	36	6.67298649076547	2.34980863445555	4.50641572526519	3	22190000	25
20220927 014919	binary	custom	TRUE	TRUE	FALSE	-100	31	40	TRUE	763381	0.0321252233187393	0.687592723639682	6714	147	5004	0.330095714535458	559	57.8633951675775	28.7290881379257	8.45458483650751	1	2e+07	26
20220927 014942	binary	custom	TRUE	TRUE	FALSE	-100	31	107	TRUE	763381	0.0699303434501317	0.537098983683708	7635	609	14303	0.891523575532165	541	79.0594900022773	87.6925921267812	0.98414823133763	13	20680000	27
20220927 014948	binary	custom	TRUE	TRUE	FALSE	-100	31	16	TRUE	763381	0.143375521988994	0.879466199515049	2361	174	14367	0.381294314762556	451	99.1221931827866	9.61276990497718	7.49181446160391	14	19270000	28
20220927 014958	binary	custom	TRUE	TRUE	FALSE	-100	31	100	TRUE	763381	0.0748581510913738	0.971837016800418	4082	980	12797	0.208556586642146	568	18.3648298112862	56.7340161916363	1.20681127439375	13	21210000	29
20220927 015006	binary	custom	TRUE	TRUE	FALSE	-100	31	46	TRUE	763381	0.0997109844110409	0.306200095189905	1141	68	7445	0.176963662128493	209	70.1887901718728	59.6270707272482	1.57063961781926	7	20150000	30
20220927 015012	binary	custom	TRUE	TRUE	FALSE	-100	31	14	TRUE	763381	0.231538589957636	0.661502168717032	927	196	8672	0.474806028747434	201	15.6985677200032	34.294439780293	11.7427528539288	3	21380000	31
20220927 015018	binary	custom	TRUE	TRUE	FALSE	-100	31	14	TRUE	763381	0.280056371509272	0.947627301442183	1370	1013	14000	0.76615778897328	924	56.7079067688965	77.7686297652882	12.3423553077323	10	20080000	32
20220927 015023	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	763381	0.254780622791388	0.904083146336912	557	428	7252	0.0769499992551176	828	92.0554271105968	12.8903465564095	11.319412079006	1	-12100000	33
20220927 015054	binary	custom	TRUE	TRUE	FALSE	-100	31	257	TRUE	763381	0.0142029094955069	0.992255723201247	5666	893	9834	0.435676431328333	337	32.7676119032188	40.7470271993568	13.5650200678386	4	22260000	34
20220927 015058	binary	custom	TRUE	TRUE	FALSE	-100	31	1	TRUE	763381	0.262620242605335	0.475970335618	7275	484	5804	0.0526060053759085	14	76.757613297546	94.7000562408689	5.46863106918109	6	-9200000	35
20220927 015137	binary	custom	TRUE	TRUE	FALSE	-100	31	153	TRUE	763381	0.0516194386079653	0.616555834883316	246	436	8047	0.868566111856013	761	8.70155874743941	68.3416480379121	2.46970050607284	6	25270000	36
20220927 015150	binary	custom	TRUE	TRUE	FALSE	-100	31	37	TRUE	763381	0.114348835532252	0.429732108700343	3558	619	9416	0.793986154862902	101	94.7529244527448	90.317536944974	9.01927273526894	2	21810000	37
